series_info_id,date,region,sub_region,facility_size,turbine_nameplate_capacity,rotor_diameter,tower_height,drive_train,forecast_type,cost_element_category,cost_element_subcategory,dollars_per_mw
14,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
14,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
14,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
14,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
14,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
14,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
14,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
14,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
15,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
15,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
15,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
15,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
15,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
15,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
15,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
15,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
15,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
16,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
16,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
16,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
16,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
16,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
16,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
16,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
16,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
16,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
17,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
17,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
17,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
17,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
17,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
17,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
17,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
17,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
17,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
18,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
18,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
18,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
18,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
18,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
18,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
18,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
18,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
18,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,D.) 121-130 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
19,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
19,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
19,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
19,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
19,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
19,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
19,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
19,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
19,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
20,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
20,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
20,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
20,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
20,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
20,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
20,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
20,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
20,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
21,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
21,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
21,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
21,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
21,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
21,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
21,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
21,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
21,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
22,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
22,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
22,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
22,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
22,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
22,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
22,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
22,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
22,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,C.) 90-100 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
23,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
23,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
23,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
23,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
23,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
23,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
23,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
23,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
23,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,B.) 81-90 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
24,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
24,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
24,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
24,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
24,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
24,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
24,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
24,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
24,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,C.) 111-120 METERS,A.) <81 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
25,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
25,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
25,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
25,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
25,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
25,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
25,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
25,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
25,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,F.) 121+ METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
26,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
26,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
26,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
26,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
26,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
26,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
26,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
26,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
26,2028Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,E.) 111-120 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,834578.27307
27,2023Q4,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,742711.88452
27,2024Q1,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,747097.44944
27,2024Q2,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,752512.70849
27,2024Q3,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,756404.55856
27,2024Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,757328.5878399999
27,2025Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,769719.23416
27,2026Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,785184.05387
27,2027Y,UNITED STATES,HAWAII,A.) 1-4 MW,A.) 1.0-1.99 MW,B.) 101-111 METERS,D.) 101-110 METERS,GEARED,NOMINAL,BALANCE OF PLANT,TURBINE ERECTION,808077.24621
